year,placement,artist,artist_id,song,song_id,author,decade,is_winner,top_3
1958,NF,Duo Fasano e Tonina Torrielli,a_00075,I trulli di Alberobello,s_00150,G. Ciocca e U. Bindi,1950,False,False
1958,NF,Aurelio Fierro e Trio Joyce,a_00071,I trulli di Alberobello,s_00150,G. Ciocca e U. Bindi,1950,False,False
1958,NF,Carla Boni,a_00009,Io sono te,s_00151,"A. Testa, R. De Giusti, Biri e C. A. Rossi",1950,False,False
1958,NF,Cristina Jorio,a_00072,Io sono te,s_00151,"A. Testa, R. De Giusti, Biri e C. A. Rossi",1950,False,False
1958,NF,Nilla Pizzi e Aurelio Fierro,a_00076,La canzone che piace a te,s_00152,"R. Cutolo, M. De Paolis e M. Ruccione",1950,False,False
1958,NF,Claudio Villa e Duo Fasano,a_00070,La canzone che piace a te,s_00152,"R. Cutolo, M. De Paolis e M. Ruccione",1950,False,False
1958,NF,Tonina Torrielli e Duo Fasano,a_00077,Nozze d'oro,s_00153,"F. Conti, G. Cavalli e E. Canelli",1950,False,False
1958,NF,Trio Joyce,a_00078,Nozze d'oro,s_00153,"F. Conti, G. Cavalli e E. Canelli",1950,False,False
1958,NF,Johnny Dorelli,a_00067,Se tornassi tu..!,s_00154,"E. Radaelli, C. Vinci e A. Barberis",1950,False,False
1958,NF,Giorgio Consolini,a_00015,Se tornassi tu..!,s_00154,"E. Radaelli, C. Vinci e A. Barberis",1950,False,False
1958,NF,Gino Latilla,a_00008,Tu sei del mio paese,s_00155,"A. Testa, R. De Giusti, Biri e C. A. Rossi",1950,False,False
1958,NF,Natalino Otto,a_00019,Tu sei del mio paese,s_00155,"A. Testa, R. De Giusti, Biri e C. A. Rossi",1950,False,False
1959,1,Domenico Modugno,a_00066,Piove (ciao ciao bambina),s_00156,"D. Modugno, D. Verde",1950,True,True
1959,1,Johnny Dorelli,a_00067,Piove (ciao ciao bambina),s_00156,"D. Modugno, D. Verde",1950,True,True
1959,2,Arturo Testa,a_00079,Io sono il vento,s_00157,"G. C. Testoni, G. Fanciulli",1950,False,True
1959,2,Gino Latilla,a_00008,Io sono il vento,s_00157,"G. C. Testoni, G. Fanciulli",1950,False,True
1959,3,Teddy Reno,a_00013,Conoscerti,s_00158,G. D'Anzi,1950,False,True
1959,3,Achille Togliani,a_00003,Conoscerti,s_00158,G. D'Anzi,1950,False,True
1959,4,Jula de Palma,a_00036,Tua,s_00159,"B. Pallesi, W. Malgoni",1950,False,False
1959,4,Tonina Torrielli,a_00047,Tua,s_00159,"B. Pallesi, W. Malgoni",1950,False,False
1959,5,Teddy Reno,a_00013,Lì per lì,s_00160,"L. Beretta, G. Viezzoli",1950,False,False
1959,5,Aurelio Fierro,a_00080,Lì per lì,s_00160,"L. Beretta, G. Viezzoli",1950,False,False
1959,6,Fausto Cigliano,a_00081,Sempre con te,s_00161,R. Murolo,1950,False,False
1959,6,Nilla Pizzi,a_00001,Sempre con te,s_00161,R. Murolo,1950,False,False
1959,7,Natalino Otto,a_00019,Avevamo la stessa età,s_00162,"D. Calcagno, M. Marini",1950,False,False
1959,7,Aurelio Fierro,a_00080,Avevamo la stessa età,s_00162,"D. Calcagno, M. Marini",1950,False,False
1959,8,Betty Curtis,a_00082,Nessuno,s_00163,"A. De Simone, E. Capotosti, V. Mascheroni",1950,False,False
1959,8,Wilma De Angelis,a_00083,Nessuno,s_00163,"A. De Simone, E. Capotosti, V. Mascheroni",1950,False,False
1959,9,Johnny Dorelli e Betty Curtis,a_00084,Una marcia in Fa,s_00164,"M. Panzeri, V. Mascheroni",1950,False,False
1959,9,Gino Latilla e Claudio Villa,a_00085,Una marcia in Fa,s_00164,"M. Panzeri, V. Mascheroni",1950,False,False
1959,10,Claudio Villa,a_00030,Un bacio sulla bocca,s_00165,"A. Testa, G. Cichellero",1950,False,False
1959,10,Betty Curtis,a_00082,Un bacio sulla bocca,s_00165,"A. Testa, G. Cichellero",1950,False,False
1959,NF,Tonina Torrielli,a_00047,Adorami,s_00166,"G. C. Testoni, U. Fusco",1950,False,False
1959,NF,Nilla Pizzi,a_00001,Adorami,s_00166,"G. C. Testoni, U. Fusco",1950,False,False
1959,NF,Anna D'Amico,a_00086,Così così,s_00167,V. Vancheri,1950,False,False
1959,NF,Natalino Otto,a_00019,Così così,s_00167,V. Vancheri,1950,False,False
1959,NF,Nilla Pizzi,a_00001,Il nostro refrain,s_00168,"Sante Simeone, D. Olivieri",1950,False,False
1959,NF,Tonina Torrielli,a_00047,Il nostro refrain,s_00168,"Sante Simeone, D. Olivieri",1950,False,False
1959,NF,Natalino Otto,a_00019,La luna è un'altra luna,s_00169,"R. De Giusti, Biri, A. Testa, C. A. Rossi",1950,False,False
1959,NF,Gino Latilla,a_00008,La luna è un'altra luna,s_00169,"R. De Giusti, Biri, A. Testa, C. A. Rossi",1950,False,False
1959,NF,Jula de Palma,a_00036,La vita mi ha dato solo te,s_00170,"B. Casalini, M. De Martino",1950,False,False
1959,NF,Miranda Martino,a_00087,La vita mi ha dato solo te,s_00170,"B. Casalini, M. De Martino",1950,False,False
1959,NF,Teddy Reno,a_00013,Ma baciami,s_00171,"D. Panzuti, A. Godini, P. Rizza",1950,False,False
1959,NF,Achille Togliani,a_00003,Ma baciami,s_00171,"D. Panzuti, A. Godini, P. Rizza",1950,False,False
1959,NF,Arturo Testa,a_00079,Né stelle né mare,s_00172,"G. C. Testoni, F. Fabor",1950,False,False
1959,NF,Fausto Cigliano e Wilma De Angelis,a_00088,Né stelle né mare,s_00172,"G. C. Testoni, F. Fabor",1950,False,False
1959,NF,Claudio Villa,a_00030,Partir con te,s_00173,P. Calvi,1950,False,False
1959,NF,Johnny Dorelli,a_00067,Partir con te,s_00173,P. Calvi,1950,False,False
1959,NF,Wilma De Angelis,a_00083,Per tutta la vita,s_00174,"A. Testa, P. Spotti",1950,False,False
1959,NF,Jula de Palma,a_00036,Per tutta la vita,s_00174,"A. Testa, P. Spotti",1950,False,False
1959,NF,Achille Togliani,a_00003,Tu sei qui,s_00175,"A. Testa, S. Birga",1950,False,False
1959,NF,Arturo Testa,a_00079,Tu sei qui,s_00175,"A. Testa, S. Birga",1950,False,False
1960,1,Tony Dallara,a_00089,Romantica,s_00176,"D. Verde, R. Rascel",1960,True,True
1960,1,Renato Rascel,a_00090,Romantica,s_00176,"D. Verde, R. Rascel",1960,True,True
1960,2,Domenico Modugno,a_00066,Libero,s_00177,"D. Modugno, F. Migliacci",1960,False,True
1960,2,Teddy Reno,a_00013,Libero,s_00177,"D. Modugno, F. Migliacci",1960,False,True
1960,3,Wilma De Angelis,a_00083,Quando vien la sera,s_00178,"A. Testa, C. A. Rossi",1960,False,True
1960,3,Joe Sentieri,a_00091,Quando vien la sera,s_00178,"A. Testa, C. A. Rossi",1960,False,True
1960,4,Nilla Pizzi,a_00001,Colpevole,s_00179,"V. D'Acquisto, S. Seracini",1960,False,False
1960,4,Tonina Torrielli,a_00047,Colpevole,s_00179,"V. D'Acquisto, S. Seracini",1960,False,False
1960,5,Joe Sentieri,a_00091,È mezzanotte,s_00180,"A. Testa, R. Cozzoli, G. Compare",1960,False,False
1960,5,Sergio Bruni,a_00092,È mezzanotte,s_00180,"A. Testa, R. Cozzoli, G. Compare",1960,False,False
1960,6,Giorgio Consolini,a_00015,Il mare,s_00181,"A. Pugliese, A. Vian",1960,False,False
1960,6,Sergio Bruni,a_00092,Il mare,s_00181,"A. Pugliese, A. Vian",1960,False,False
1960,7,Jula de Palma,a_00036,Noi,s_00182,"B. Pallesi, W. Malgoni",1960,False,False
1960,7,Tony Dallara,a_00089,Noi,s_00182,"B. Pallesi, W. Malgoni",1960,False,False
1960,8,Teddy Reno,a_00013,È vero,s_00183,"N. Salerno, U. Bindi",1960,False,False
1960,8,Mina,a_00093,È vero,s_00183,"N. Salerno, U. Bindi",1960,False,False
1960,9,Fausto Cigliano,a_00081,Splende il sole,s_00184,"Pinchi, Danpa",1960,False,False
1960,9,Irene D'Areni,a_00094,Splende il sole,s_00184,"Pinchi, Danpa",1960,False,False
1960,10,Johnny Dorelli,a_00067,Notte mia,s_00185,"M. Zanfagna, M. De Martino",1960,False,False
1960,10,Jula de Palma,a_00036,Notte mia,s_00185,"M. Zanfagna, M. De Martino",1960,False,False
1960,NF,Flo Sandon's,a_00010,A come amore,s_00186,"B. Brighetti, B. Martino",1960,False,False
1960,NF,Gloria Christian,a_00073,A come amore,s_00186,"B. Brighetti, B. Martino",1960,False,False
1960,NF,Achille Togliani,a_00003,Amore abisso dolce,s_00187,"G. C. Testoni, M. Gigante",1960,False,False
1960,NF,Giorgio Consolini,a_00015,Amore abisso dolce,s_00187,"G. C. Testoni, M. Gigante",1960,False,False
1960,NF,Johnny Dorelli,a_00067,Amore senza sole,s_00188,"M. Panzeri, V. Mascheroni",1960,False,False
1960,NF,Betty Curtis,a_00082,Amore senza sole,s_00188,"M. Panzeri, V. Mascheroni",1960,False,False
1960,NF,Germana Caroli,a_00095,Gridare di gioia,s_00189,"A. Testa, G. Fanciulli",1960,False,False
1960,NF,Arturo Testa,a_00079,Gridare di gioia,s_00189,"A. Testa, G. Fanciulli",1960,False,False
1960,NF,Gino Latilla,a_00008,Invoco te,s_00190,"G. C. Testoni, T. De Vita, G. Masetti",1960,False,False
1960,NF,Miranda Martino,a_00087,Invoco te,s_00190,"G. C. Testoni, T. De Vita, G. Masetti",1960,False,False
1960,NF,Mina,a_00093,Non sei felice,s_00191,"R. Vantellini, Pinchi",1960,False,False
1960,NF,Betty Curtis,a_00082,Non sei felice,s_00191,"R. Vantellini, Pinchi",1960,False,False
1960,NF,Tonina Torrielli,a_00047,Perderti,s_00192,"Pinchi, P. E. Bassi",1960,False,False
1960,NF,Arturo Testa,a_00079,Perderti,s_00192,"Pinchi, P. E. Bassi",1960,False,False
1960,NF,Achille Togliani,a_00003,Perdoniamoci,s_00193,"U. Bertini, E. Di Paola",1960,False,False
1960,NF,Nilla Pizzi,a_00001,Perdoniamoci,s_00193,"U. Bertini, E. Di Paola",1960,False,False
1960,NF,Wilma De Angelis,a_00083,Splende l'arcobaleno,s_00194,"M. Tumminelli, C. Di Ceglie",1960,False,False
1960,NF,Gloria Christian,a_00073,Splende l'arcobaleno,s_00194,"M. Tumminelli, C. Di Ceglie",1960,False,False
1960,NF,Gino Latilla,a_00008,Vento pioggia... scarpe rotte,s_00195,"E. Taranto, C. Gori, A. Grasso",1960,False,False
1960,NF,Miranda Martino,a_00087,Vento pioggia... scarpe rotte,s_00195,"E. Taranto, C. Gori, A. Grasso",1960,False,False
1961,1,Betty Curtis,a_00082,Al di là,s_00196,Mogol - Donida,1960,True,True
1961,1,Luciano Tajoli,a_00096,Al di là,s_00196,Mogol - Donida,1960,True,True
1961,2,Adriano Celentano,a_00097,24mila baci,s_00197,"P. Vivarelli, L. Fulci, A. Celentano",1960,False,True
1961,2,Little Tony,a_00098,24mila baci,s_00197,"P. Vivarelli, L. Fulci, A. Celentano",1960,False,True
1961,3,Milva,a_00099,Il mare nel cassetto,s_00198,Rolla - La Valle - Lattuada,1960,False,True
1961,3,Gino Latilla,a_00008,Il mare nel cassetto,s_00198,Rolla - La Valle - Lattuada,1960,False,True
1961,4,Mina,a_00093,Io amo tu ami,s_00199,E. Bonagura - G. Redi,1960,False,False
1961,4,Nelly Fioramonti,a_00100,Io amo tu ami,s_00199,E. Bonagura - G. Redi,1960,False,False
1961,5,Mina,a_00093,Le mille bolle blu,s_00200,"V. Pallavicini, C. A. Rossi",1960,False,False
1961,5,Jenny Luna,a_00101,Le mille bolle blu,s_00200,"V. Pallavicini, C. A. Rossi",1960,False,False
1961,6,Pino Donaggio,a_00102,Come sinfonia,s_00201,P. Donaggio,1960,False,False
1961,6,Teddy Reno,a_00013,Come sinfonia,s_00201,P. Donaggio,1960,False,False
1961,7,Arturo Testa,a_00079,Febbre di musica,s_00202,"Biri, V. Mascheroni",1960,False,False
1961,7,Tonina Torrielli,a_00047,Febbre di musica,s_00202,"Biri, V. Mascheroni",1960,False,False
1961,8,Teddy Reno,a_00013,Mandolino mandolino,s_00203,"A. Vian, A. Pugliese",1960,False,False
1961,8,Sergio Bruni,a_00092,Mandolino mandolino,s_00203,"A. Vian, A. Pugliese",1960,False,False
1961,9,Sergio Bruni,a_00092,Carolina dai,s_00204,"D. Pace, M. Panzeri",1960,False,False
1961,9,Rocco Granata,a_00103,Carolina dai,s_00204,"D. Pace, M. Panzeri",1960,False,False
1961,10,Gino Paoli,a_00104,Un uomo vivo,s_00205,G. Paoli,1960,False,False
1961,10,Tony Dallara,a_00089,Un uomo vivo,s_00205,G. Paoli,1960,False,False
1961,11,Umberto Bindi,a_00105,Non mi dire chi sei,s_00206,G. Calabrese - U. Bindi,1960,False,False
1961,11,Miranda Martino,a_00087,Non mi dire chi sei,s_00206,G. Calabrese - U. Bindi,1960,False,False
1961,12,Joe Sentieri,a_00091,Lei,s_00207,R. Pazzaglia - J. Sentieri,1960,False,False
1961,12,Fausto Cigliano,a_00081,Lei,s_00207,R. Pazzaglia - J. Sentieri,1960,False,False
1961,NF,Bruno Martino,a_00106,A.A.A. adorabile cercasi,s_00208,"B. Martino, B. Brighetti, V. Pallavicini",1960,False,False
1961,NF,Jula de Palma,a_00036,A.A.A. adorabile cercasi,s_00208,"B. Martino, B. Brighetti, V. Pallavicini",1960,False,False
1961,NF,Giorgio Gaber,a_00107,Benzina e cerini,s_00209,"G. Gaber, E. Jannacci",1960,False,False
1961,NF,Maria Monti,a_00108,Benzina e cerini,s_00209,"G. Gaber, E. Jannacci",1960,False,False
1961,NF,Luciano Rondinella,a_00109,Che freddo!,s_00210,"C. Rossi, E. Vianello",1960,False,False
1961,NF,Edoardo Vianello,a_00110,Che freddo!,s_00210,"C. Rossi, E. Vianello",1960,False,False
1961,NF,Miranda Martino,a_00087,Lady Luna,s_00211,"D. Verde, A. Trovajoli",1960,False,False
1961,NF,Jimmy Fontana,a_00111,Lady Luna,s_00211,"D. Verde, A. Trovajoli",1960,False,False
1961,NF,Joe Sentieri,a_00091,Libellule,s_00212,"A. Testa, G. Viezzoli",1960,False,False
1961,NF,Betty Curtis,a_00082,Libellule,s_00212,"A. Testa, G. Viezzoli",1960,False,False
1961,NF,Claudio Villa,a_00030,Mare di dicembre,s_00213,"L. Beretta, G. Libano",1960,False,False
1961,NF,Sergio Renda,a_00112,Mare di dicembre,s_00213,"L. Beretta, G. Libano",1960,False,False
1961,NF,Aura D'Angelo,a_00113,Notturno senza luna,s_00214,G. D'Anzi,1960,False,False
1961,NF,Silvia Guidi,a_00114,Notturno senza luna,s_00214,G. D'Anzi,1960,False,False
1961,NF,Gianni Meccia,a_00115,Patatina,s_00215,"G. Meccia, F. Migliacci",1960,False,False
1961,NF,Wilma De Angelis,a_00083,Patatina,s_00215,"G. Meccia, F. Migliacci",1960,False,False
1961,NF,Tony Renis,a_00116,Pozzanghere,s_00216,"Orfellius, L. Pellini, T. Renis, M. Treppiedi",1960,False,False
1961,NF,Niki Davis,a_00117,Pozzanghere,s_00216,"Orfellius, L. Pellini, T. Renis, M. Treppiedi",1960,False,False
1961,NF,Cocky Mazzetti,a_00118,Qualcuno mi ama,s_00217,"P. Soffici, M. Darena",1960,False,False
1961,NF,Achille Togliani,a_00003,Qualcuno mi ama,s_00217,"P. Soffici, M. Darena",1960,False,False
1961,NF,Carla Boni,a_00009,Tu con me,s_00218,"A. Amurri, E. Ballotta",1960,False,False
1961,NF,Aurelio Fierro,a_00080,Tu con me,s_00218,"A. Amurri, E. Ballotta",1960,False,False
1961,NF,Nadia Liani,a_00119,Una goccia di cielo,s_00219,G. Negri,1960,False,False
1961,NF,Jolanda Rossin,a_00120,Una goccia di cielo,s_00219,G. Negri,1960,False,False
1962,1,Domenico Modugno,a_00066,Addio...addio...,s_00220,"F. Migliacci, D. Modugno",1960,True,True
1962,1,Claudio Villa,a_00030,Addio...addio...,s_00220,"F. Migliacci, D. Modugno",1960,True,True
1962,2,Sergio Bruni,a_00092,Tango italiano,s_00221,"B. Pallesi, W. Malgoni",1960,False,True
1962,2,Milva,a_00099,Tango italiano,s_00221,"B. Pallesi, W. Malgoni",1960,False,True
1962,3,Sergio Bruni,a_00092,Gondolì gondolà,s_00222,"Nisa, R. Carosone",1960,False,True
1962,3,Ernesto Bonino,a_00121,Gondolì gondolà,s_00222,"Nisa, R. Carosone",1960,False,True
1962,4,Tony Renis,a_00116,Quando quando quando,s_00223,"A. Testa, T. Renis",1960,False,False
1962,4,Emilio Pericoli,a_00122,Quando quando quando,s_00223,"A. Testa, T. Renis",1960,False,False
1962,5,Milva,a_00099,Stanotte al luna park,s_00224,"V. Pallavicini, Biri, C. A. Rossi",1960,False,False
1962,5,Miriam Del Mare,a_00123,Stanotte al luna park,s_00224,"V. Pallavicini, Biri, C. A. Rossi",1960,False,False
1962,6,Gino Bramieri,a_00124,Lui andava a cavallo,s_00225,"N. Salerno, N. Ravasini",1960,False,False
1962,6,Aurelio Fierro,a_00080,Lui andava a cavallo,s_00225,"N. Salerno, N. Ravasini",1960,False,False
1962,7,Arturo Testa,a_00079,Un'anima leggera,s_00226,"P. Rolla, F. Bergamini",1960,False,False
1962,7,Jolanda Rossin,a_00120,Un'anima leggera,s_00226,"P. Rolla, F. Bergamini",1960,False,False
1962,8,Joe Sentieri,a_00091,Cipria di sole,s_00227,"G. Marotta, S. Mazzocco",1960,False,False
1962,8,Aurelio Fierro,a_00080,Cipria di sole,s_00227,"G. Marotta, S. Mazzocco",1960,False,False
1962,9,Tonina Torrielli,a_00047,Aspettandoti,s_00228,"S. Seracini, V. D'Acquisto",1960,False,False
1962,9,Nelly Fioramonti,a_00100,Aspettandoti,s_00228,"S. Seracini, V. D'Acquisto",1960,False,False
1962,10,Johnny Dorelli,a_00067,Buongiorno amore,s_00229,"M. Panzeri, J. Dorelli",1960,False,False
1962,10,Betty Curtis,a_00082,Buongiorno amore,s_00229,"M. Panzeri, J. Dorelli",1960,False,False
1962,11,Flo Sandon's,a_00010,Passa il tempo,s_00230,"S. Taccani, U. Bertini",1960,False,False
1962,11,Mario D'Alba,a_00125,Passa il tempo,s_00230,"S. Taccani, U. Bertini",1960,False,False
1962,12,Nunzio Gallo,a_00055,Inventiamo la vita,s_00231,"V. Mascheroni, G. C. Testoni",1960,False,False
1962,12,Rocco Montana,a_00126,Inventiamo la vita,s_00231,"V. Mascheroni, G. C. Testoni",1960,False,False
1962,NF,Arturo Testa,a_00079,Centomila volte,s_00232,"S. Censi, De Bernardi",1960,False,False
1962,NF,Jolanda Rossin,a_00120,Centomila volte,s_00232,"S. Censi, De Bernardi",1960,False,False
1962,NF,Silvia Guidi,a_00114,Conta le stelle,s_00233,"E. Di Paola, U. Bertini",1960,False,False
1962,NF,Jenny Luna,a_00101,Conta le stelle,s_00233,"E. Di Paola, U. Bertini",1960,False,False
1962,NF,Fausto Cigliano,a_00081,Cose inutili,s_00234,"G. Meccia, U. Tognazzi",1960,False,False
1962,NF,Jenny Luna,a_00101,Cose inutili,s_00234,"G. Meccia, U. Tognazzi",1960,False,False
1962,NF,Rossana,a_00127,Due cipressi,s_00235,"P. Pizzigoni, A. Camis, G. C. Testoni",1960,False,False
1962,NF,Gian Costello,a_00128,Due cipressi,s_00235,"P. Pizzigoni, A. Camis, G. C. Testoni",1960,False,False
1962,NF,Wanda Romanelli,a_00129,Fiori sull'acqua,s_00236,"G. Fallabrino, V. D'Acquisto",1960,False,False
1962,NF,Nelly Fioramonti,a_00100,Fiori sull'acqua,s_00236,"G. Fallabrino, V. D'Acquisto",1960,False,False
1962,NF,Wilma De Angelis,a_00083,I colori della felicità,s_00237,"L. Ranzato, E. Sciorilli",1960,False,False
1962,NF,Tanya,a_00130,I colori della felicità,s_00237,"L. Ranzato, E. Sciorilli",1960,False,False
1962,NF,Luciano Tajoli,a_00096,Il cielo cammina,s_00238,"M. Ruccione, U. Bertini, P. Tombolato",1960,False,False
1962,NF,Betty Curtis,a_00082,Il cielo cammina,s_00238,"M. Ruccione, U. Bertini, P. Tombolato",1960,False,False
1962,NF,Gesy Sebena,a_00131,Il nostro amore,s_00239,"Pinchi, V. Panzuti",1960,False,False
1962,NF,Giacomo Rondinella,a_00132,Il nostro amore,s_00239,"Pinchi, V. Panzuti",1960,False,False
1962,NF,Gene Colonnello,a_00133,Innamorati,s_00240,"G. D'Anzi, M. Panzeri",1960,False,False
1962,NF,Gloria Christian,a_00073,Innamorati,s_00240,"G. D'Anzi, M. Panzeri",1960,False,False
1962,NF,Corrado Lojacono,a_00134,L'anellino,s_00241,"C. Lojacono, N. Salerno",1960,False,False
1962,NF,Luciano Tajoli,a_00096,L'anellino,s_00241,"C. Lojacono, N. Salerno",1960,False,False
1962,NF,Johnny Dorelli,a_00067,L'ombrellone,s_00242,"P. Calvi, L. Chiosso",1960,False,False
1962,NF,Gloria Christian,a_00073,L'ombrellone,s_00242,"P. Calvi, L. Chiosso",1960,False,False
1962,NF,Nunzio Gallo,a_00055,L'ultimo pezzo di terra,s_00243,"M. Zanfagna, G. Conte, N. Gallo, A. Forte",1960,False,False
1962,NF,Bruna Lelli,a_00135,L'ultimo pezzo di terra,s_00243,"M. Zanfagna, G. Conte, N. Gallo, A. Forte",1960,False,False
1962,NF,Wilma De Angelis,a_00083,Lumicini rossi,s_00244,"F. Fabor, G. C. Testoni",1960,False,False
1962,NF,Lucia Altieri,a_00136,Lumicini rossi,s_00244,"F. Fabor, G. C. Testoni",1960,False,False
1962,NF,Pierfilippi,a_00137,Occhi senza lacrime,s_00245,"E. Macchi, A. A. Roelens",1960,False,False
1962,NF,Cocky Mazzetti,a_00118,Occhi senza lacrime,s_00245,"E. Macchi, A. A. Roelens",1960,False,False
1962,NF,Gino Bramieri,a_00124,Pesca tu che pesco anch'io,s_00246,"Di Lazzaro, B. Cherubini",1960,False,False
1962,NF,Rocco Torrebruno,a_00138,Pesca tu che pesco anch'io,s_00246,"Di Lazzaro, B. Cherubini",1960,False,False
1962,NF,Flo Sandon's,a_00010,Prima del paradiso,s_00247,"R. Vantellini, Pinchi",1960,False,False
1962,NF,Edda Montanari,a_00139,Prima del paradiso,s_00247,"R. Vantellini, Pinchi",1960,False,False
1962,NF,Aura D'Angelo,a_00113,Quando il vento d'aprile,s_00248,"S. Palomba, A. Vian",1960,False,False
1962,NF,Claudio Villa,a_00030,Quando il vento d'aprile,s_00248,"S. Palomba, A. Vian",1960,False,False
1962,NF,Cocky Mazzetti,a_00118,Tobia,s_00249,"C. Donida, Mogol, A. Testa",1960,False,False
1962,NF,Joe Sentieri,a_00091,Tobia,s_00249,"C. Donida, Mogol, A. Testa",1960,False,False
1962,NF,Mario Abbate,a_00140,Vestita di rosso,s_00250,"A. Testa, R. Cozzoli, G. Compare",1960,False,False
1962,NF,Fausto Cigliano,a_00081,Vestita di rosso,s_00250,"A. Testa, R. Cozzoli, G. Compare",1960,False,False
1962,NF,Narciso Parigi,a_00034,Vita,s_00251,"B. Cherubini, C. Concina",1960,False,False
1962,NF,Giorgio Consolini,a_00015,Vita,s_00251,"B. Cherubini, C. Concina",1960,False,False
1963,1,Tony Renis,a_00116,Uno per tutte,s_00252,"Mogol, A. Testa, T. Renis",1960,True,True
1963,1,Emilio Pericoli,a_00122,Uno per tutte,s_00252,"Mogol, A. Testa, T. Renis",1960,True,True
1963,2,Claudio Villa,a_00030,Amor mon amour my love,s_00253,"W. Malgoni, Pinchi, B. Pallesi",1960,False,True
1963,2,Eugenia Foligatti,a_00141,Amor mon amour my love,s_00253,"W. Malgoni, Pinchi, B. Pallesi",1960,False,True
1963,3,Pino Donaggio,a_00102,Giovane giovane,s_00254,"P. Donaggio, A. Testa",1960,False,True
1963,3,Cocky Mazzetti,a_00118,Giovane giovane,s_00254,"P. Donaggio, A. Testa",1960,False,True
1963,4,Wilma De Angelis,a_00083,Non costa niente,s_00255,"G. Calabrese, D. Calcagno, E. Sciorilli",1960,False,False
1963,4,Johnny Dorelli,a_00067,Non costa niente,s_00255,"G. Calabrese, D. Calcagno, E. Sciorilli",1960,False,False
1963,5,Milva,a_00099,Ricorda,s_00256,"C. Donida, Mogol",1960,False,False
