track_id,track_name,artist_id,album_id,genre_id,country_id,label_id,release_date,release_year,duration_ms,duration_min,popularity,is_hit,danceability,energy,key,loudness,mode,instrumentalness,tempo,stream_count,explicit
TRK-6D23C84755FE,Keep music senior,171,169,4,2,8,2016-03-04,2016,308090,5.13,43,0,0.83,0.73,5,-30.41,0,0.279,132.96,1000,0
TRK-E3A0005CAC13,Down then worry miss,172,170,12,9,5,2022-10-24,2022,257200,4.29,64,1,0.11,0.06,0,-9.14,0,0.569,154.8,91000,0
TRK-DA01DF1135BE,Walk provide skill five,173,171,11,1,8,2016-10-17,2016,383522,6.39,30,0,0.8,0.63,10,-31.66,0,0.149,163.23,1000,0
TRK-3595D2159EB0,None whose,174,172,2,1,8,2015-01-19,2015,202615,3.38,44,0,0.24,0.75,1,-23.82,0,0.647,111.21,1000,0
TRK-51894161DD19,Movie stop,175,173,12,3,6,2024-09-03,2024,366674,6.11,48,0,0.42,0.4,5,-9.34,0,0.091,173.92,1000,0
TRK-D17CFB8B66E4,Describe decade,176,174,4,5,4,2017-09-04,2017,151314,2.52,42,0,0.22,0.69,6,-22.79,1,0.409,119.23,2000,1
TRK-4920DDACC803,Trial receive region,177,175,7,7,8,2018-03-29,2018,188093,3.13,53,0,0.1,0.37,2,-44.46,1,0.008,194.94,22000,0
TRK-D28BAEFBAF37,Mention market better,178,176,12,3,4,2022-12-18,2022,346219,5.77,58,1,0.21,0.57,3,-39.23,1,0.637,91.48,4000,0
TRK-EC12FC2D3F62,Various often individual charge form,179,177,12,5,5,2023-08-31,2023,378214,6.3,33,0,0.3,0.55,8,-10.58,0,0.793,166.4,3000,0
TRK-06C2333CE8D4,Run goal cause,180,178,10,6,5,2024-04-22,2024,219777,3.66,43,0,0.33,0.99,5,-8.44,0,0.36,121.47,2000,0
TRK-E445EABD9413,Share include,181,179,2,9,3,2018-12-07,2018,409952,6.83,46,0,0.18,0.22,0,-24.22,1,0.166,143.56,6000,0
TRK-8C47557F98E7,Tree process administration mother in,182,180,5,9,5,2017-12-31,2017,139925,2.33,35,0,0.18,0.75,0,-1.41,0,0.329,158.2,1000,0
TRK-1FECAF432958,Both,183,181,10,3,3,2023-07-16,2023,295888,4.93,26,0,0.3,0.42,10,-12.09,0,0.362,116.4,1000,0
TRK-288198E23440,Learn during recently,184,182,1,8,5,2021-07-11,2021,138833,2.31,67,1,0.74,0.46,5,-9.09,1,0.531,90.5,93000,0
TRK-9A0DB3E9DF86,Scientist,185,183,4,9,8,2024-04-15,2024,267080,4.45,34,0,0.85,0.78,0,-52.52,1,0.715,62.28,1000,1
TRK-0050DDA87661,Top realize,186,162,2,2,4,2017-04-08,2017,159160,2.65,38,0,0.88,0.31,4,-49.96,1,0.7,95.05,1000,0
TRK-B84854F60D54,Administration debate certain star,187,184,2,2,6,2018-06-05,2018,212758,3.55,66,1,0.14,0.23,9,-42.79,1,0.062,61.3,200000,0
TRK-51DC71A76474,So ready,188,185,8,9,4,2015-10-18,2015,290838,4.85,41,0,0.13,0.8,5,-7.43,0,0.083,113.58,1000,0
TRK-9F1EBDD85316,Western however similar ahead event,189,186,9,6,4,2015-02-04,2015,176044,2.93,29,0,0.64,0.17,10,-31.11,0,0.329,72.14,2000,0
TRK-AB9E579CF1CD,Require bank child,190,187,11,4,2,2019-04-22,2019,315123,5.25,45,0,0.35,0.16,1,-41.6,1,0.222,169.06,1000,0
TRK-68C007CDC17F,Car cost,191,188,8,4,3,2020-09-18,2020,295390,4.92,39,0,0.89,0.95,1,-41.98,0,0.396,133.96,1000,0
TRK-68BFD940FCBD,Tell activity including,192,189,9,1,1,2024-08-26,2024,310653,5.18,49,0,0.39,0.68,1,-54.1,0,0.61,61.93,3000,0
TRK-C3CA2FD2BE06,Feeling manage as,193,132,10,1,4,2018-03-19,2018,352693,5.88,45,0,0.43,0.64,2,-40.02,1,0.43,71.06,2000,0
TRK-257267F8A94C,Pattern leader career according,194,190,10,6,8,2021-07-30,2021,124663,2.08,82,1,0.34,0.44,3,-51.87,0,0.763,189.45,9920000,1
TRK-3A0C293B2DA8,Fly water,195,191,2,9,2,2022-06-21,2022,182089,3.03,51,0,0.71,0.18,8,-27.07,1,0.762,83.37,1000,0
TRK-82B1F2A7B757,Half usually customer,196,192,6,4,8,2024-01-19,2024,232596,3.88,61,1,0.54,0.28,10,-50.84,1,0.78,131.51,6000,0
TRK-1053C2C0E5ED,Pull cause field,197,193,4,9,4,2016-10-06,2016,143951,2.4,51,0,0.16,0.74,0,-41.79,1,0.002,110.96,1000,1
TRK-64EFD88E0543,Myself so growth time,198,65,10,6,1,2023-04-22,2023,309870,5.16,30,0,0.26,0.26,5,-40.35,0,0.733,140.02,1000,0
TRK-09FF13CE005B,Worker quality hundred sell whole,199,194,6,3,5,2015-07-08,2015,126137,2.1,54,0,0.78,0.32,7,-54.57,0,0.069,100.82,1000,0
TRK-FCB08DC92E52,Sign open matter general,200,195,12,7,3,2025-11-24,2025,192457,3.21,26,0,0.74,0.55,2,-54.66,1,0.637,63.35,1000,1
TRK-DCEE56415BBB,Lay deal,201,196,10,6,1,2023-07-06,2023,287276,4.79,61,1,0.15,0.53,7,-3.1,0,0.191,159.63,8000,0
TRK-672A152EF0CA,Quality clearly,202,197,11,10,1,2022-11-10,2022,330364,5.51,51,0,0.97,0.1,2,-20.59,1,0.076,70.48,66000,1
TRK-01D853CFF214,How scene,203,198,4,10,6,2018-04-09,2018,255155,4.25,55,0,0.83,0.34,3,-50.97,0,0.362,79.06,3000,0
TRK-A11735C80B13,Participant,204,199,12,6,6,2020-01-16,2020,254643,4.24,39,0,0.43,0.54,3,-30.6,1,0.772,97.1,2000,0
TRK-1690F4032042,Others particularly only girl,205,200,9,9,1,2022-10-25,2022,111144,1.85,44,0,0.19,0.71,6,-27.27,1,0.775,96.42,1000,0
TRK-4F544E2C8EBC,Draw bring health,206,201,5,8,3,2023-05-23,2023,220994,3.68,70,1,0.14,0.12,1,-54.35,0,0.635,78.3,7000,1
TRK-1E40D2EC59F9,Never majority cell,207,202,3,10,7,2017-11-26,2017,101429,1.69,57,1,0.66,0.81,5,-48.38,1,0.074,67.09,7000,0
TRK-3975AE1F1B76,Important man,208,203,10,10,5,2019-04-17,2019,313694,5.23,57,1,0.21,0.23,4,-30.92,0,0.15,64.85,22000,0
TRK-8E471458F41B,Sit not,209,204,5,2,8,2024-11-24,2024,341150,5.69,47,0,0.18,0.21,8,-41.55,0,0.708,198.52,1000,0
TRK-C8AFA8830089,Soon,210,205,9,5,3,2025-03-27,2025,353398,5.89,67,1,0.35,0.28,9,-43.17,1,0.021,68.2,65000,1
TRK-8057B03053A0,Listen,211,206,8,9,4,2016-02-15,2016,216433,3.61,38,0,0.91,0.07,3,-23.91,1,0.797,109.67,1000,0
TRK-4DB6AC62629F,Technology particular into,212,207,2,5,2,2024-01-16,2024,278105,4.64,62,1,0.91,0.05,9,-24.57,0,0.56,177.14,2000,0
TRK-637DFD9A433D,Without fall,213,208,1,2,1,2016-01-05,2016,211961,3.53,38,0,0.5,0.34,2,-36.6,0,0.491,188.63,1000,0
TRK-BAABE7636B9B,Term camera tend,214,209,7,2,2,2022-11-26,2022,148154,2.47,46,0,0.85,0.85,5,-16.95,1,0.768,142.04,4000,0
TRK-CF7AAED1A73C,Interesting,215,210,6,3,4,2023-03-19,2023,345433,5.76,36,0,0.96,0.69,5,-42.95,0,0.743,112.97,1000,0
TRK-E28582875A00,Room learn,216,211,9,6,8,2025-08-21,2025,295311,4.92,39,0,0.85,0.77,2,-22.47,0,0.454,149.55,2000,1
TRK-D045D2A6063D,Front official not,217,212,8,3,5,2015-11-15,2015,271828,4.53,46,0,0.88,0.11,10,-15.62,1,0.567,122.53,1000,0
TRK-1DE2129E9BBA,Kid a,218,213,3,2,7,2017-11-17,2017,90671,1.51,49,0,0.1,0.45,2,-7.23,1,0.336,183.45,6000,1
TRK-9AB753B0A395,Behavior growth bar,219,214,10,9,6,2022-04-20,2022,208270,3.47,73,1,0.85,0.31,1,-50.99,0,0.255,184.31,217000,0
TRK-ED9A71A858A3,Different,220,215,9,2,5,2021-08-30,2021,343093,5.72,43,0,0.71,0.44,9,-6.95,0,0.523,67.5,1000,0
TRK-D04DB175760E,Local director become,221,216,2,6,2,2021-03-19,2021,373181,6.22,45,0,0.27,0.07,7,-46.71,1,0.457,60.53,3000,1
TRK-1712BDA97FA1,Authority,222,217,1,3,6,2016-02-02,2016,198502,3.31,69,1,0.21,0.3,1,-38.35,1,0.066,125.93,38000,1
TRK-456A2AC590D5,Team beautiful,223,218,6,2,7,2019-02-28,2019,283672,4.73,64,1,0.46,0.28,9,-51.67,0,0.67,72.0,59000,0
TRK-C1954057E6AB,Network outside parent,224,219,6,6,7,2015-09-07,2015,363983,6.07,46,0,0.44,0.54,7,-24.07,0,0.694,126.68,2000,0
TRK-349B849164BE,Position six soldier,225,220,5,8,6,2025-02-05,2025,389622,6.49,52,0,0.16,0.75,2,-2.5,0,0.138,77.67,25000,0
TRK-D444D81236E3,Team nothing half raise,226,221,9,3,8,2016-08-28,2016,225206,3.75,31,0,0.35,0.73,1,-34.04,1,0.646,137.29,2000,1
TRK-F0018FCE826B,We huge,227,222,6,7,3,2020-11-10,2020,148992,2.48,39,0,0.6,0.76,1,-24.62,0,0.752,170.0,2000,0
TRK-4515A8D20B9B,Bad TV,228,223,12,2,5,2022-05-06,2022,389904,6.5,49,0,0.62,0.06,2,-21.61,1,0.22,65.43,3000,0
TRK-9B1331F55720,Around beat,229,224,11,5,3,2025-01-22,2025,100607,1.68,30,0,0.34,0.84,10,-49.7,0,0.687,78.81,1000,0
TRK-B04A06028D2F,Reduce clearly well,230,225,3,7,4,2022-03-29,2022,188532,3.14,59,1,0.47,0.91,7,-13.99,1,0.326,174.94,2000,0
TRK-D481492A94B2,Sign ahead southern,231,226,6,4,3,2020-09-06,2020,161119,2.69,42,0,0.58,0.19,3,-9.8,0,0.7,64.63,1000,0
TRK-A62234ECEE9F,Happy effort,232,227,12,5,3,2024-03-27,2024,354831,5.91,65,1,0.42,0.92,3,-34.89,1,0.545,84.86,659000,0
TRK-B8BC48D422C1,Animal hair,233,228,2,8,1,2023-05-26,2023,137391,2.29,37,0,0.2,0.58,3,-20.04,0,0.772,97.67,1000,0
TRK-7189B7EF4F86,Fund,234,189,7,8,3,2022-04-05,2022,405171,6.75,60,1,0.8,0.24,4,-16.51,1,0.487,119.33,6000,0
TRK-106F5D38EADC,Dog,235,229,4,6,8,2020-03-26,2020,362964,6.05,44,0,0.15,0.52,5,-24.68,1,0.53,101.79,1000,0
TRK-C51EF033A83A,Beat lead hard,236,230,11,10,7,2022-03-08,2022,235167,3.92,31,0,0.3,0.71,4,-44.83,0,0.714,185.96,1000,0
TRK-5AD645CAC5C5,Run national somebody,237,231,10,1,8,2015-04-15,2015,350766,5.85,57,1,0.44,0.4,11,-1.28,0,0.028,108.04,5000,0
TRK-ED45FF8FFAF4,Support road billion,238,232,7,2,6,2024-06-24,2024,382682,6.38,46,0,0.22,0.11,4,-15.84,0,0.102,192.57,3000,0
TRK-45D7E488BF2F,Including time,239,233,4,1,6,2023-05-07,2023,310448,5.17,46,0,0.29,0.31,7,-52.1,0,0.681,126.11,2000,0
TRK-A555B604187B,Door end,240,234,1,9,6,2019-08-20,2019,169051,2.82,31,0,0.18,0.21,9,-6.79,1,0.327,80.05,1000,1
TRK-00480198646C,Board black last finish building,241,235,11,8,7,2016-12-25,2016,120415,2.01,52,0,0.77,0.18,7,-12.6,0,0.612,78.12,2000,0
TRK-9A7FCF86AB33,American structure foreign before,242,236,1,4,5,2019-04-20,2019,109778,1.83,44,0,0.55,0.73,5,-14.13,0,0.76,62.51,2000,0
TRK-5A702660C025,New nearly behind,243,237,3,9,3,2016-06-12,2016,291090,4.85,31,0,0.11,0.06,7,-15.7,1,0.759,120.71,1000,0
TRK-99019CB2A6E7,Head piece,244,238,6,4,7,2016-11-06,2016,100026,1.67,52,0,0.26,0.73,11,-53.82,0,0.105,77.24,9000,0
TRK-EAB3B16B86C2,Toward stop,245,239,9,9,5,2015-07-19,2015,115145,1.92,50,0,0.07,0.69,6,-48.33,1,0.333,126.42,24000,0
TRK-2DA226CFA745,Idea,246,240,3,6,8,2022-06-03,2022,362791,6.05,27,0,0.3,0.61,1,-27.37,0,0.11,99.58,1000,0
TRK-9EE772E00D2A,Pay positive,247,241,4,4,1,2023-09-22,2023,364279,6.07,69,1,0.44,0.18,3,-17.84,1,0.439,106.28,34000,0
TRK-09FB8F661205,Writer site,248,242,12,5,2,2022-07-03,2022,168194,2.8,38,0,0.94,0.78,11,-49.53,1,0.06,150.21,1000,1
TRK-1276E5F37128,Article,249,243,7,9,3,2016-02-13,2016,110680,1.84,45,0,0.69,0.43,0,-54.48,0,0.093,152.87,1000,0
TRK-1BD205927139,Shake way,250,244,2,5,7,2018-01-03,2018,138733,2.31,32,0,0.4,0.35,6,-3.04,1,0.091,177.0,1000,0
TRK-8B97AC053C5E,Trial agreement,251,245,2,2,1,2022-10-22,2022,120747,2.01,78,1,0.15,0.9,9,-18.37,0,0.386,145.59,30000,0
TRK-E1CBC43B2D82,Make bed,252,246,6,2,6,2016-04-07,2016,321047,5.35,41,0,0.09,0.27,11,-8.11,0,0.251,196.91,2000,0
TRK-A92EED7845F5,Try such,253,247,10,9,6,2018-11-17,2018,291786,4.86,62,1,0.89,0.61,2,-27.7,1,0.009,179.26,7000,0
TRK-6625DDDD15C5,Hour,254,248,4,5,6,2018-09-17,2018,116398,1.94,61,1,0.53,0.55,3,-50.74,1,0.303,172.18,3000,1
TRK-4ED20695BE45,Power company why,255,249,12,7,5,2016-05-01,2016,99316,1.66,64,1,0.57,0.02,9,-2.99,1,0.073,184.62,17000,1
TRK-0C14CD604355,Camera rock,256,250,1,6,6,2024-04-03,2024,206873,3.45,64,1,0.84,0.34,9,-29.45,1,0.614,160.23,24000,0
TRK-0D9694CBC59F,Bit many former,257,251,10,10,5,2018-12-25,2018,243083,4.05,30,0,0.15,0.89,11,-14.9,1,0.394,74.97,1000,0
TRK-D36664DB7338,Activity decide really,258,252,12,5,8,2017-06-02,2017,189918,3.17,37,0,0.72,0.12,10,-9.78,0,0.332,168.1,1000,1
TRK-A028EC0A45B5,Manage her,259,253,12,9,4,2025-10-22,2025,92274,1.54,85,1,0.93,0.83,8,-12.82,0,0.386,156.85,4110000,0
TRK-C3E787672489,After end bit,260,254,9,2,2,2021-09-25,2021,258738,4.31,39,0,0.52,0.39,11,-13.83,1,0.784,115.7,1000,1
TRK-E3650441837D,Throw relate,261,255,9,3,3,2019-08-18,2019,358589,5.98,35,0,0.86,0.71,10,-43.26,0,0.748,147.38,1000,0
TRK-79CF8F1D21A0,Enter example down anyone occur,262,256,2,7,2,2021-01-31,2021,259020,4.32,64,1,0.72,0.76,9,-24.19,1,0.45,154.39,5000,1
TRK-85995D032266,Color factor bank,263,257,1,3,5,2016-03-12,2016,289685,4.83,49,0,0.24,0.75,4,-18.1,0,0.129,177.51,1000,0
TRK-7EC8C925BFD2,Hard knowledge enjoy,264,258,12,3,1,2024-02-17,2024,143729,2.4,62,1,0.63,0.68,3,-14.91,1,0.45,93.26,6000,0
TRK-C1EFBD5BB344,Space including series,265,259,10,7,5,2025-09-23,2025,253920,4.23,43,0,0.75,0.22,7,-10.18,1,0.695,165.72,1000,0
TRK-6A77C3D4477C,Federal house take,266,260,10,9,4,2016-12-27,2016,129043,2.15,43,0,0.23,0.19,6,-52.81,1,0.411,137.92,2000,0
TRK-ACE0B0415E6F,Development,267,261,12,2,5,2018-09-15,2018,171162,2.85,62,1,0.61,0.77,10,-38.74,1,0.5,70.2,1000,0
TRK-65E1AC4FF63D,Begin,268,262,5,3,5,2023-10-26,2023,173556,2.89,56,0,0.44,0.54,3,-7.3,1,0.074,106.35,6000,0
TRK-6471924933D9,Onto site both change note,269,263,10,6,7,2024-03-27,2024,94615,1.58,46,0,0.28,0.64,3,-3.22,1,0.735,113.39,1000,0
TRK-C523859175F2,There enough pressure occur,270,264,1,1,3,2018-03-04,2018,360987,6.02,50,0,0.82,0.38,7,-28.71,1,0.642,185.76,2000,0
TRK-F71AF5A0EFCF,Appear,271,265,5,8,6,2016-11-16,2016,369553,6.16,58,1,0.68,0.77,6,-9.87,0,0.692,135.29,13000,0
TRK-B145FA80591C,Teach range win,272,266,11,8,7,2023-01-15,2023,109863,1.83,40,0,0.13,0.07,8,-51.2,0,0.635,187.54,1000,0
TRK-C5BCC6DA8151,Scientist service test,273,267,1,7,6,2018-07-19,2018,294211,4.9,40,0,0.65,0.62,9,-52.54,0,0.605,110.08,3000,0
TRK-768A9B05E4AA,Ahead cover strategy student economic,274,268,4,7,2,2015-12-21,2015,319468,5.32,46,0,0.41,0.82,2,-26.19,0,0.025,164.55,19000,0
TRK-54D1B33078AB,Race drop major,275,269,2,2,5,2024-12-12,2024,285627,4.76,56,0,0.87,0.16,9,-22.78,0,0.033,102.66,13000,0
TRK-758F3F3FBFC6,Ahead,276,270,7,7,8,2016-10-21,2016,205756,3.43,45,0,0.63,0.27,10,-11.82,0,0.092,179.19,3000,1
TRK-7BBE427626DC,Message ten whose,277,271,3,1,3,2022-07-14,2022,221432,3.69,53,0,0.51,0.34,10,-42.34,1,0.103,146.73,1000,0
TRK-9EA588E47BDF,Require remember,278,272,10,1,5,2021-11-29,2021,250261,4.17,49,0,0.7,0.17,5,-3.23,0,0.453,60.68,1000,0
TRK-BB76F887EC5E,Account yourself,279,273,10,9,5,2016-07-04,2016,263834,4.4,82,1,0.39,0.32,2,-20.14,0,0.441,177.85,403000,0
TRK-C231F8559A4D,Technology end represent throughout,280,274,1,7,8,2015-11-05,2015,355907,5.93,54,0,0.64,0.81,9,-43.51,0,0.463,137.22,43000,0
TRK-A0C997A6A541,Race return pretty,281,275,9,9,8,2017-07-03,2017,242567,4.04,47,0,0.14,0.37,3,-9.21,0,0.008,166.01,1000,1
TRK-4376C947DCC2,Rather point little,282,276,9,2,5,2025-08-21,2025,166650,2.78,48,0,0.74,0.49,3,-13.88,0,0.287,68.8,1000,1
TRK-BEC0C4736E44,Campaign else space several,283,277,11,3,4,2025-03-07,2025,293472,4.89,29,0,0.09,0.97,11,-2.7,1,0.259,176.88,1000,1
TRK-A4A9D09D0026,He one less,284,278,10,5,1,2021-08-04,2021,130809,2.18,42,0,0.54,0.39,8,-33.08,1,0.726,128.16,1000,0
TRK-E2E0F8F66AC8,Morning including that,285,279,8,6,8,2016-11-09,2016,130416,2.17,65,1,0.19,0.17,1,-19.3,1,0.482,173.56,321000,1
TRK-5A8AE1A6182C,Method,286,280,7,9,1,2021-08-16,2021,305429,5.09,60,1,0.07,0.06,2,-47.72,0,0.459,184.71,41000,1
TRK-2BEFB47FE713,Share majority,287,281,6,9,5,2020-10-17,2020,404235,6.74,53,0,0.88,0.73,1,-43.3,1,0.657,181.42,1000,0
TRK-D823BC4BE8BE,Wear throughout,288,212,9,6,5,2023-11-29,2023,185359,3.09,37,0,0.64,0.52,10,-36.5,1,0.134,143.51,1000,0
TRK-591879880828,Carry,289,282,1,7,6,2016-03-20,2016,196088,3.27,22,0,0.69,0.82,2,-29.3,0,0.484,182.89,2000,0
TRK-D1072722DFCF,Others full thousand yet garden,290,283,9,4,7,2016-06-17,2016,372741,6.21,40,0,0.83,0.89,10,-31.7,1,0.62,111.85,2000,0
TRK-853E76317EB7,Hand practice,291,284,9,4,1,2018-12-06,2018,392053,6.53,48,0,0.5,0.25,4,-22.69,1,0.687,96.09,2000,1
TRK-964EDFA68E78,Road,292,285,1,3,2,2020-10-29,2020,286623,4.78,53,0,0.67,0.69,5,-49.24,1,0.253,151.22,6000,0
TRK-B1686A4EA974,Feeling product,293,286,9,3,3,2019-02-06,2019,234473,3.91,73,1,0.24,0.56,2,-35.01,1,0.446,95.53,59000,1
TRK-10AD0723F8FD,Executive size marriage,294,287,2,10,1,2016-05-02,2016,210466,3.51,43,0,0.47,0.7,3,-27.55,1,0.129,172.12,2000,0
TRK-32CA5B4A6B5D,Travel read lose doctor,295,288,3,8,2,2015-01-22,2015,166193,2.77,33,0,0.13,0.28,9,-52.96,1,0.297,190.3,3000,1
TRK-6152E4FB208A,West,296,289,12,7,5,2022-03-07,2022,320147,5.34,46,0,0.06,0.85,8,-39.56,0,0.745,169.75,2000,0
TRK-1FB0B98A33ED,Together,297,290,10,6,6,2017-09-06,2017,90150,1.5,44,0,0.31,0.41,6,-23.35,0,0.536,163.17,1000,0
TRK-BD80E8525DFB,Professional color group,298,291,5,10,1,2024-04-21,2024,395624,6.59,39,0,0.38,0.95,9,-2.99,1,0.221,190.16,1000,0
TRK-F56ACF71AE05,Even history surface,299,292,3,8,8,2020-09-04,2020,382883,6.38,47,0,0.94,0.8,8,-11.09,1,0.765,157.19,1000,1
TRK-D1424D98DC30,Billion treat,300,293,12,1,3,2022-08-23,2022,397666,6.63,50,0,0.86,0.49,6,-20.78,0,0.206,154.77,3000,0
TRK-6F630570A2A9,Turn both in animal,301,294,1,10,2,2021-01-03,2021,228071,3.8,40,0,0.68,0.82,2,-29.27,1,0.061,90.6,1000,0
TRK-2FE73EC61396,Mind read peace,302,295,8,6,6,2023-04-08,2023,213134,3.55,44,0,0.74,0.87,3,-9.91,1,0.165,81.84,1000,1
TRK-30E27A5864C7,Measure light many,303,296,5,7,2,2015-01-28,2015,112158,1.87,79,1,0.35,0.89,9,-8.09,1,0.705,85.6,327000,0
TRK-5E64E0B9C041,Bad know of,304,297,1,6,8,2016-06-09,2016,365636,6.09,32,0,0.8,0.48,8,-36.25,0,0.433,124.01,1000,0
TRK-F7B23E2D91AF,Strong,305,298,8,5,7,2022-07-24,2022,288929,4.82,42,0,0.63,0.27,3,-40.45,1,0.439,111.23,6000,0
TRK-F34DAE800E29,Such forward should,306,299,11,3,5,2023-06-08,2023,281406,4.69,35,0,0.85,0.29,2,-2.12,0,0.144,173.99,1000,0
TRK-26BA3B18F191,Natural hear,307,300,7,3,2,2017-03-14,2017,168406,2.81,55,0,0.45,0.15,10,-27.08,1,0.715,169.95,20000,0
TRK-513FDD583C67,Station course,308,301,3,2,2,2019-06-20,2019,175638,2.93,40,0,0.11,0.81,10,-49.8,1,0.381,96.37,1000,0
TRK-FFCAF37CB469,Above save network,309,302,11,5,6,2016-05-11,2016,407496,6.79,57,1,0.66,0.19,5,-37.45,1,0.624,168.46,10000,1
TRK-776953ACE269,Price paper focus,310,303,10,6,6,2020-03-14,2020,165942,2.77,52,0,0.87,0.64,6,-20.91,1,0.743,178.85,1000,0
TRK-DEECE3D8673E,Certainly,311,304,11,9,1,2018-07-08,2018,242754,4.05,47,0,0.42,0.88,5,-14.61,1,0.625,117.96,6000,0
TRK-A52092DD5135,Plan cut person fact generation,312,305,2,7,6,2017-10-27,2017,131976,2.2,51,0,0.25,0.41,7,-25.38,0,0.076,167.93,66000,0
TRK-7382CE7B57E7,No old wall report,313,306,3,2,8,2016-09-28,2016,294391,4.91,49,0,0.32,0.63,2,-53.46,1,0.105,180.45,8000,0
TRK-787DBBD69DD1,Environment size,314,307,12,7,2,2021-02-24,2021,160839,2.68,51,0,0.96,0.7,9,-30.35,1,0.142,133.28,2000,0
TRK-E8A07214BEAE,Pattern push,315,308,3,5,8,2017-07-19,2017,321662,5.36,51,0,0.2,0.03,2,-36.43,1,0.419,134.91,13000,0
TRK-5909BB57924C,Hold what wish,316,309,4,9,7,2023-12-13,2023,403001,6.72,49,0,0.27,0.03,6,-7.36,1,0.299,115.27,1000,0
TRK-7398C962D8CB,Treatment relate,317,310,6,6,4,2015-11-21,2015,417849,6.96,63,1,0.91,0.8,4,-19.98,1,0.548,117.81,45000,0
TRK-807292181E58,Culture,318,311,12,4,4,2022-02-21,2022,413868,6.9,60,1,0.48,0.7,5,-53.95,0,0.394,195.76,2000,0
TRK-5FC063F6F850,Accept letter,319,312,2,5,1,2016-05-27,2016,319856,5.33,38,0,0.19,0.5,4,-12.57,1,0.274,199.71,1000,0
TRK-CA15BA2ADF26,Nearly authority,320,313,4,1,7,2015-08-18,2015,295742,4.93,45,0,0.12,0.48,4,-10.87,0,0.154,77.07,9000,0
TRK-23D9CAD4AC99,Third professional former,321,314,8,4,6,2015-05-18,2015,331610,5.53,39,0,0.68,0.22,4,-4.44,0,0.311,148.08,1000,1
TRK-041C4832FF2F,Truth during always those high,322,315,8,9,2,2018-05-08,2018,278967,4.65,35,0,0.88,0.86,1,-42.26,1,0.174,105.43,1000,0
TRK-E34583D010CD,Knowledge analysis together,323,4,8,10,3,2023-11-07,2023,94681,1.58,56,0,0.7,0.69,1,-41.57,1,0.124,72.8,2000,0
TRK-E30D85A2DA06,Similar ten interest billion,324,316,7,5,5,2022-03-25,2022,371203,6.19,45,0,0.79,0.14,8,-12.42,1,0.186,172.77,4000,0
TRK-F82DC3400C7B,Also available concern,325,317,7,5,2,2023-02-15,2023,221437,3.69,60,1,0.46,0.31,3,-24.4,1,0.558,105.32,7000,0
TRK-16328F426845,Improve,326,318,5,4,3,2015-10-10,2015,171277,2.85,33,0,0.47,0.81,7,-54.96,1,0.433,162.71,1000,0
TRK-8755A0DFCDDD,Blood skin feeling beat,327,285,10,7,6,2015-09-17,2015,372568,6.21,80,1,0.69,0.76,4,-37.58,1,0.123,75.46,730000,0
TRK-D96411BB1C17,Far plant,328,319,1,10,2,2024-10-17,2024,195947,3.27,65,1,0.15,0.21,10,-9.84,1,0.025,133.61,216000,1
TRK-7591F88B7A70,Others Mr,329,320,2,8,3,2021-10-17,2021,127158,2.12,75,1,0.67,0.92,7,-11.74,0,0.666,110.53,10000,0
TRK-77F6AE214278,Strong create consider son,330,321,1,1,5,2020-12-06,2020,126903,2.12,55,0,0.83,0.1,8,-49.76,0,0.173,134.43,11000,0
TRK-1198072976FC,Maintain former campaign pretty beyond,331,322,7,9,4,2022-01-05,2022,382774,6.38,43,0,0.15,0.64,7,-17.06,1,0.286,183.6,2000,0
TRK-B3730DFBEB40,When collection finish size,332,323,10,8,7,2018-10-14,2018,172930,2.88,29,0,0.55,0.6,5,-25.3,1,0.747,178.28,1000,0
TRK-D209DC1466AD,Message,333,324,5,10,1,2021-04-25,2021,202159,3.37,31,0,0.75,0.37,6,-54.99,0,0.362,197.61,1000,0
TRK-7D8C970B93B1,Baby away affect medical,334,325,4,5,3,2015-01-27,2015,206332,3.44,55,0,0.25,0.33,11,-10.59,0,0.617,73.2,3000,1
TRK-D271D91A2D3D,Hand development,335,326,9,9,8,2019-02-12,2019,220996,3.68,48,0,0.14,0.41,11,-50.83,1,0.734,171.01,3000,0
TRK-909DF334C4E1,Range serious cell city not,336,327,4,8,7,2022-03-15,2022,109593,1.83,58,1,0.74,0.58,0,-5.22,1,0.063,108.71,1000,0
TRK-AD645BFF0323,Amount deal traditional,337,328,9,8,8,2022-04-27,2022,95994,1.6,42,0,0.1,0.53,9,-46.92,0,0.255,81.45,8000,1
TRK-96AD29E82C63,Strong enjoy name,338,329,8,3,6,2016-01-04,2016,316458,5.27,29,0,0.32,0.4,1,-29.3,0,0.106,136.74,1000,1
TRK-1F5344B4303A,Good test main,339,330,2,3,7,2023-09-05,2023,158354,2.64,44,0,0.24,0.4,8,-21.74,0,0.457,93.92,2000,0
TRK-A197A0E1FF38,Coach,340,331,10,2,8,2016-04-05,2016,306836,5.11,28,0,0.45,0.36,9,-19.61,1,0.257,83.7,1000,0
TRK-299EDB1E0A69,Look opportunity,341,332,8,3,1,2025-05-13,2025,194692,3.24,63,1,0.73,0.1,3,-3.76,0,0.592,181.63,89000,0
TRK-06A22A901E78,Chair coach two,342,333,12,10,4,2020-01-18,2020,101926,1.7,34,0,0.36,0.74,8,-26.74,1,0.17,136.83,1000,0
